epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,8073.84,0.16029,0.35659,0.83339,0,0,0,0,0,0,0,0.0022351,0.0022351,0.0022351
80,8175.92,0.15947,0.35377,0.83565,0,0,0,0,0,0,0,0.00213555,0.00213555,0.00213555
81,8278,0.16014,0.35032,0.8328,0,0,0,0,0,0,0,0.002036,0.002036,0.002036
82,8380.15,0.15887,0.34416,0.83242,0,0,0,0,0,0,0,0.00193645,0.00193645,0.00193645
83,8482.17,0.15951,0.34366,0.83403,0,0,0,0,0,0,0,0.0018369,0.0018369,0.0018369
84,8584.31,0.15493,0.3263,0.82974,0,0,0,0,0,0,0,0.00173735,0.00173735,0.00173735
85,8686.42,0.15646,0.32826,0.83241,0,0,0,0,0,0,0,0.0016378,0.0016378,0.0016378
86,8788.44,0.15311,0.32011,0.82878,0,0,0,0,0,0,0,0.00153825,0.00153825,0.00153825
87,8890.46,0.15175,0.31771,0.82996,0,0,0,0,0,0,0,0.0014387,0.0014387,0.0014387
88,8992.45,0.153,0.31229,0.83298,0,0,0,0,0,0,0,0.00133915,0.00133915,0.00133915
89,9094.44,0.14869,0.3047,0.82834,0,0,0,0,0,0,0,0.0012396,0.0012396,0.0012396
90,9196.64,0.14805,0.29999,0.83039,0,0,0,0,0,0,0,0.00114005,0.00114005,0.00114005
91,9298.68,0.14777,0.2943,0.83162,0,0,0,0,0,0,0,0.0010405,0.0010405,0.0010405
92,9400.75,0.14531,0.29002,0.82879,0,0,0,0,0,0,0,0.00094095,0.00094095,0.00094095
93,9502.75,0.14507,0.28112,0.82904,0,0,0,0,0,0,0,0.0008414,0.0008414,0.0008414
94,9604.02,0.10931,0.13952,0.79386,0,0,0,0,0,0,0,0.00074185,0.00074185,0.00074185
95,9705.18,0.10754,0.1393,0.79271,0,0,0,0,0,0,0,0.0006423,0.0006423,0.0006423
96,9806.37,0.1066,0.13317,0.79062,0,0,0,0,0,0,0,0.00054275,0.00054275,0.00054275
97,9907.45,0.10411,0.12615,0.7903,0,0,0,0,0,0,0,0.0004432,0.0004432,0.0004432
98,10008.7,0.10303,0.12349,0.79029,0,0,0,0,0,0,0,0.00034365,0.00034365,0.00034365
99,10109.9,0.10103,0.12429,0.79253,0,0,0,0,0,0,0,0.0002441,0.0002441,0.0002441
100,10214.5,0.09878,0.11487,0.7907,0.96556,0.97195,0.99279,0.97008,0.18623,0.16045,0.77805,0.00014455,0.00014455,0.00014455
