epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,35137.8,0.57802,1.31395,0.97943,0,0,0,0,0,0,0,0.00534841,0.00534841,0.00534841
49,35869.5,0.578,1.30854,0.97888,0,0,0,0,0,0,0,0.00524944,0.00524944,0.00524944
50,36601,0.57841,1.29759,0.97913,0,0,0,0,0,0,0,0.00515047,0.00515047,0.00515047
51,37332.9,0.57753,1.2892,0.97924,0,0,0,0,0,0,0,0.0050515,0.0050515,0.0050515
52,38064.6,0.5741,1.28072,0.97893,0,0,0,0,0,0,0,0.00495253,0.00495253,0.00495253
53,38796.3,0.57201,1.26753,0.97875,0,0,0,0,0,0,0,0.00485356,0.00485356,0.00485356
54,39527.6,0.57015,1.25968,0.97726,0,0,0,0,0,0,0,0.00475459,0.00475459,0.00475459
55,40259.2,0.56661,1.23906,0.97549,0,0,0,0,0,0,0,0.00465562,0.00465562,0.00465562
56,40990.6,0.56372,1.23663,0.97378,0,0,0,0,0,0,0,0.00455665,0.00455665,0.00455665
57,41722.3,0.56351,1.22893,0.97334,0,0,0,0,0,0,0,0.00445768,0.00445768,0.00445768
58,42453.9,0.56028,1.21659,0.97344,0,0,0,0,0,0,0,0.00435871,0.00435871,0.00435871
59,43185.3,0.55423,1.2036,0.9706,0,0,0,0,0,0,0,0.00425974,0.00425974,0.00425974
60,43916.8,0.55252,1.18359,0.96921,0,0,0,0,0,0,0,0.00416077,0.00416077,0.00416077
61,44648.7,0.55058,1.17358,0.96748,0,0,0,0,0,0,0,0.0040618,0.0040618,0.0040618
62,45380.2,0.55002,1.16777,0.96715,0,0,0,0,0,0,0,0.00396283,0.00396283,0.00396283
63,46111.8,0.54776,1.15963,0.96642,0,0,0,0,0,0,0,0.00386386,0.00386386,0.00386386
64,46843.6,0.54547,1.14458,0.96582,0,0,0,0,0,0,0,0.00376489,0.00376489,0.00376489
65,47575,0.54116,1.13582,0.96348,0,0,0,0,0,0,0,0.00366592,0.00366592,0.00366592
66,48306.8,0.53859,1.12003,0.96407,0,0,0,0,0,0,0,0.00356695,0.00356695,0.00356695
67,49038.3,0.53377,1.11022,0.96105,0,0,0,0,0,0,0,0.00346798,0.00346798,0.00346798
68,49769.1,0.53215,1.0974,0.96037,0,0,0,0,0,0,0,0.00336901,0.00336901,0.00336901
69,50499.7,0.52838,1.0844,0.95885,0,0,0,0,0,0,0,0.00327004,0.00327004,0.00327004
70,51231.5,0.52743,1.07036,0.95804,0,0,0,0,0,0,0,0.00317107,0.00317107,0.00317107
71,51963.2,0.52335,1.05781,0.95488,0,0,0,0,0,0,0,0.0030721,0.0030721,0.0030721
72,52694.8,0.52046,1.04701,0.95397,0,0,0,0,0,0,0,0.00297313,0.00297313,0.00297313
73,53426.3,0.51989,1.04071,0.95365,0,0,0,0,0,0,0,0.00287416,0.00287416,0.00287416
74,54157.7,0.51038,1.01622,0.95009,0,0,0,0,0,0,0,0.00277519,0.00277519,0.00277519
75,54889.1,0.51012,1.01652,0.94962,0,0,0,0,0,0,0,0.00267622,0.00267622,0.00267622
76,55620.9,0.5102,1.00116,0.9499,0,0,0,0,0,0,0,0.00257725,0.00257725,0.00257725
77,56352.7,0.50654,0.98535,0.94729,0,0,0,0,0,0,0,0.00247828,0.00247828,0.00247828
78,57084.6,0.49771,0.96901,0.94379,0,0,0,0,0,0,0,0.00237931,0.00237931,0.00237931
79,57816,0.49875,0.95897,0.94522,0,0,0,0,0,0,0,0.00228034,0.00228034,0.00228034
80,58547.5,0.49232,0.94836,0.9411,0,0,0,0,0,0,0,0.00218137,0.00218137,0.00218137
81,59279.1,0.48671,0.92159,0.93917,0,0,0,0,0,0,0,0.0020824,0.0020824,0.0020824
82,60010.4,0.48221,0.90734,0.93601,0,0,0,0,0,0,0,0.00198343,0.00198343,0.00198343
83,60742,0.47946,0.89662,0.93522,0,0,0,0,0,0,0,0.00188446,0.00188446,0.00188446
84,61473.7,0.47587,0.88646,0.93291,0,0,0,0,0,0,0,0.00178549,0.00178549,0.00178549
85,62205.5,0.47044,0.86684,0.93173,0,0,0,0,0,0,0,0.00168652,0.00168652,0.00168652
86,62937,0.46167,0.84208,0.92639,0,0,0,0,0,0,0,0.00158755,0.00158755,0.00158755
87,63668.7,0.46142,0.83488,0.92713,0,0,0,0,0,0,0,0.00148858,0.00148858,0.00148858
88,64400.2,0.45494,0.82151,0.9241,0,0,0,0,0,0,0,0.00138961,0.00138961,0.00138961
89,65131.7,0.45161,0.80258,0.92299,0,0,0,0,0,0,0,0.00129064,0.00129064,0.00129064
90,65863.5,0.44207,0.78139,0.9187,0,0,0,0,0,0,0,0.00119167,0.00119167,0.00119167
91,66587.3,0.3769,0.451,0.90153,0,0,0,0,0,0,0,0.0010927,0.0010927,0.0010927
92,67311.3,0.36673,0.42614,0.89825,0,0,0,0,0,0,0,0.00099373,0.00099373,0.00099373
93,68035.3,0.35874,0.40973,0.89234,0,0,0,0,0,0,0,0.00089476,0.00089476,0.00089476
94,68759.3,0.34973,0.39585,0.88514,0,0,0,0,0,0,0,0.00079579,0.00079579,0.00079579
95,69482.6,0.33945,0.37212,0.88,0,0,0,0,0,0,0,0.00069682,0.00069682,0.00069682
96,70206.3,0.32748,0.358,0.87463,0,0,0,0,0,0,0,0.00059785,0.00059785,0.00059785
97,70930.1,0.31929,0.34164,0.86932,0,0,0,0,0,0,0,0.00049888,0.00049888,0.00049888
98,71654,0.30886,0.32784,0.8659,0,0,0,0,0,0,0,0.00039991,0.00039991,0.00039991
99,72377.7,0.29943,0.31118,0.85895,0,0,0,0,0,0,0,0.00030094,0.00030094,0.00030094
100,73126.3,0.29027,0.29984,0.85483,0.93223,0.94434,0.96535,0.88408,0.50675,0.50465,0.91766,0.00020197,0.00020197,0.00020197
